City,last_updated,Measure Display,parent_metro_region,Period Begin,Period End,Property Type,Region,Region Type,Seasonally Adjusted,State,State Code,Table Id,Worksheet Filter,active_listings,active_listings_mom,active_listings_yoy,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Number of Records,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region_metro_code,pending_sales,pending_sales_mom,pending_sales_yoy,Period Duration,Price Drops,Price Drops Mom,Price Drops Yoy,property_type_id,region_type_id,Sold Above List,Sold Above List Mom,Sold Above List Yoy
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2012,1/31/2013,All Residential,"San Francisco, CA - Presidio Heights",Neighborhood,FALSE,California,CA,2197,Value,23,-0.206896552,0.277777778,0.955797987,-1.10%,-1.40%,13,-35.00%,62.50%,7,-12.50%,75.00%,31,0,-29.5,935.9681497,0.220487835,-0.020698153,"2,500,000",0.655081099,0.567398119,716.2214479,-0.09737915,-0.022201661,"$1,435K",-28.30%,-1.50%,,,,7,-41.70%,40.00%,1,0,-0.333333333,-0.5,"41,884",3,0,-0.25,90,,,,-1,1,0.153846154,-0.046153846,0.028846154
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2012,1/31/2013,All Residential,"San Francisco, CA - Inner Sunset",Neighborhood,FALSE,California,CA,1355,Value,10,-0.285714286,-0.230769231,1.022109101,-0.20%,-1.90%,11,-21.40%,10.00%,3,50.00%,-40.00%,16,2.5,-5.5,451.758794,0,-0.198993217,"899,000",0,0,387.834864,-0.212304022,-0.262905245,$925K,3.10%,-5.40%,,,,7,-36.40%,16.70%,1,0,-1,-1,"41,884",1,-0.5,0,90,,,,-1,1,0.636363636,0.064935065,0.036363636
San Francisco,4/5/2020 14:45,,"San Francisco, CA",12/1/2012,2/28/2013,All Residential,"San Francisco, CA - Lower Nob Hill",Neighborhood,FALSE,California,CA,1572,Value,8,0,-0.636363636,1.019346665,1.30%,6.30%,7,-30.00%,-50.00%,2,100.00%,-81.80%,19,-5.5,-103,725.862069,-0.007400971,-0.082918135,"590,000",0.123809524,0.478696742,726.9565217,0.019097928,0.29280376,$575K,21.10%,54.40%,,,,5,25.00%,-44.40%,1,0.5,-0.5,-0.5,"41,884",2,1,1,90,,,,-1,1,0.285714286,-0.014285714,0.285714286
San Francisco,4/5/2020 14:45,,"San Francisco, CA",12/1/2012,2/28/2013,All Residential,"San Francisco, CA - Polk Gulch",Neighborhood,FALSE,California,CA,111228,Value,11,2.666666667,-0.476190476,1.001285347,-0.20%,-0.50%,2,-60.00%,-60.00%,5,400.00%,-58.30%,28.5,3.5,17.5,865.2668416,0.183588751,0.247370219,"1,195,000",0.565160445,0.643741403,741.6331067,0.025021367,-0.068367554,$815K,-4.10%,23.60%,,,,11,450.00%,-15.40%,1,1,,0.333333333,"41,884",5,,-0.166666667,90,,,,-1,1,0.5,-0.3,0.3
San Francisco,4/5/2020 14:45,,"San Francisco, CA",1/1/2013,3/31/2013,All Residential,"San Francisco, CA - Rincon Hill",Neighborhood,FALSE,California,CA,2277,Value,54,0.173913043,-0.181818182,1.004833344,2.40%,1.10%,27,0.00%,12.50%,14,0.00%,-39.10%,14.5,-21.5,-5,"1,032.36",0.003943526,0.366014811,"999,000",0.0835141,0.233714871,900.2770083,0.107172967,0.239612188,$860K,3.70%,27.70%,,,,47,67.90%,-9.60%,1,0.65,-0.016666667,-0.0375,"41,884",20,0.666666667,0.25,90,,,,-1,1,0.37037037,0.111111111,-0.046296296
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2013,4/30/2013,All Residential,"San Francisco, CA - Midtown Terrace",Neighborhood,FALSE,California,CA,1705,Value,5,0.666666667,-0.285714286,1.151044476,0.00%,13.30%,2,0.00%,-71.40%,2,100.00%,0.00%,42.5,0,-5.5,699.5010567,0.114321257,0.217541588,"792,000",-0.038834951,0.046235139,696.969697,0,0.214718615,$933K,0.00%,33.20%,,,,4,100.00%,-33.30%,1,1,,1,"41,884",2,,1,90,,,,-1,1,1,0,0.571428571
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2013,4/30/2013,All Residential,"San Francisco, CA - West Portal",Neighborhood,FALSE,California,CA,3033,Value,17,-0.105263158,-0.055555556,1.109919485,-1.50%,6.40%,10,11.10%,0.00%,7,0.00%,133.30%,14,1,3,545.1997197,0.016485677,0.045280103,"875,000",-0.004550626,0.158556769,564.3335689,0,0.071556193,"$1,018K",-5.80%,10.00%,,,,11,0.00%,-21.40%,1,0.666666667,-0.333333333,0.333333333,"41,884",3,0,0,90,,,,-1,1,0.8,-0.088888889,0.2
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2013,5/31/2013,All Residential,"San Francisco, CA - Bernal Heights",Neighborhood,FALSE,California,CA,202,Value,113,0.298850575,0.153061224,1.112661262,1.10%,8.80%,71,29.10%,20.30%,34,100.00%,25.90%,13,-1,-2,587.4509804,-0.001942613,0.102321145,"799,000",0.066755674,0.143061516,667.5324675,0.077010646,0.291998324,$865K,7.50%,21.60%,,,,92,33.30%,43.80%,1,0.727272727,0.097643098,0.155844156,"41,884",22,-0.185185185,0.047619048,90,,,,-1,1,0.76056338,0.033290653,0.269037957
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2013,5/31/2013,All Residential,"San Francisco, CA - Glen Park",Neighborhood,FALSE,California,CA,1103,Value,14,0.272727273,-0.125,1.076698893,0.30%,0.00%,10,11.10%,0.00%,3,,-40.00%,13,0,0,758.010118,0.161268419,0.483503119,"899,000",-0.052187665,0.058892815,679.245283,0.034370951,0.270595385,"$1,100K",1.40%,3.00%,,,,11,37.50%,-8.30%,1,1,0.5,0,"41,884",4,0,0.333333333,90,,,,-1,1,0.7,0.033333333,-0.1
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2013,5/31/2013,All Residential,"San Francisco, CA - Noe Valley",Neighborhood,FALSE,California,CA,1838,Value,117,0.206185567,-0.008474576,1.111164965,0.00%,5.70%,76,10.10%,-18.30%,24,4.30%,-14.30%,13,0,-5.5,739.9026412,0.013089955,0.040889451,"1,195,000",-0.044,0,840.0511637,0.068163552,0.202599561,"$1,455K",-0.90%,20.70%,,,,98,21.00%,3.20%,1,0.658536585,-0.141463415,0.064786585,"41,884",41,0.64,0.28125,90,,,,-1,1,0.763157895,0.04887218,0.150254669
San Francisco,4/5/2020 14:45,,"San Francisco, CA",4/1/2013,6/30/2013,All Residential,"San Francisco, CA - Forest Hill",Neighborhood,FALSE,California,CA,996,Value,3,2,-0.727272727,1.259090909,35.00%,21.40%,1,0.00%,-88.90%,2,,-33.30%,7,-344,-11,582.8145808,0.07661748,0.097487561,"1,495,000",0.359090909,-0.062695925,681.5944882,0.578743233,0.128701862,"$1,385K",73.10%,-13.40%,,,,3,200.00%,-50.00%,1,,,,"41,884",,,,90,,,,-1,1,1,1,0.333333333
San Francisco,4/5/2020 14:45,,"San Francisco, CA",4/1/2013,6/30/2013,All Residential,"San Francisco, CA - Noe Valley",Neighborhood,FALSE,California,CA,1838,Value,123,0.051282051,0.108108108,1.124578796,1.30%,5.20%,82,7.90%,-4.70%,21,-12.50%,-32.30%,13,0,-4,760.7578806,0.028186464,0.082231045,"1,124,500",-0.058995816,-0.058995816,839.1476218,-0.00107558,0.148853651,"$1,332K",-8.50%,12.10%,,,,108,10.20%,30.10%,1,0.6875,0.028963415,0.110576923,"41,884",32,-0.219512195,0.230769231,90,,,,-1,1,0.829268293,0.066110398,0.131593874
San Francisco,4/5/2020 14:45,,"San Francisco, CA",4/1/2013,6/30/2013,All Residential,"San Francisco, CA - Ashbury Heights",Neighborhood,FALSE,California,CA,10316,Value,20,0.176470588,0.538461538,1.119028191,0.90%,7.40%,12,0.00%,33.30%,2,-33.30%,-33.30%,12,1,0.5,736.7667368,0,0.002606753,"995,000",0,-0.288014311,767.2619048,0.075209217,-0.071860599,"$1,180K",-0.80%,-14.60%,,,,17,0.00%,41.70%,1,0.6,-0.275,0.2,"41,884",5,-0.375,0,90,,,,-1,1,0.916666667,0.083333333,0.25
San Francisco,4/5/2020 14:45,,"San Francisco, CA",5/1/2013,7/31/2013,All Residential,"San Francisco, CA - Parkside",Neighborhood,FALSE,California,CA,2103,Value,53,0.06,0.152173913,1.143216468,-2.30%,9.00%,36,71.40%,20.00%,16,33.30%,23.10%,14,0,-1,500.2084028,0.03314072,0.051606097,"789,500",-0.011271133,0.098052851,571.8954248,0.065597988,0.147068187,$878K,-7.60%,24.00%,,,,36,-14.30%,12.50%,1,0.5,-0.233333333,0.071428571,"41,884",6,-0.6,-0.142857143,90,,,,-1,1,0.972222222,-0.027777778,0.205555556
San Francisco,4/5/2020 14:45,,"San Francisco, CA",5/1/2013,7/31/2013,All Residential,"San Francisco, CA - Southwest San Francisco",Neighborhood,FALSE,California,CA,116213,Value,911,0.011098779,0.064252336,1.115269738,-0.30%,6.80%,652,8.10%,16.20%,212,0.00%,-15.20%,14,0,-1.5,561.5384615,0.007527967,0.101222903,"828,000",0.003636364,0.077423552,621.8487395,0.013383131,0.185174079,$915K,-0.50%,18.80%,,,,726,-3.10%,23.90%,1,0.546728972,-0.019642709,0.022919448,"41,884",214,-0.053097345,0.273809524,90,,,,-1,1,0.820826953,0.008223304,0.173768129
San Francisco,4/5/2020 14:45,,"San Francisco, CA",6/1/2013,8/31/2013,All Residential,"San Francisco, CA - Peralta Heights",Neighborhood,FALSE,California,CA,114280,Value,18,-0.1,1.25,1.153688415,0.50%,10.60%,13,-13.30%,62.50%,4,0.00%,300.00%,13.5,1.5,2,586.6745283,-0.001321731,-0.051069429,"824,000",-0.096491228,-0.118716578,674,-0.171592727,-0.042277938,"$1,050K",-23.60%,37.30%,,,,12,-33.30%,71.40%,1,0.666666667,0.166666667,0.166666667,"41,884",3,-0.5,-0.25,90,,,,-1,1,0.846153846,-0.020512821,0.221153846
San Francisco,4/5/2020 14:45,,"San Francisco, CA",6/1/2013,8/31/2013,All Residential,"San Francisco, CA - Fairmount",Neighborhood,FALSE,California,CA,113046,Value,18,-0.25,1.25,1.165526818,-1.00%,13.00%,16,-5.90%,6.70%,3,-57.10%,50.00%,14,2,0,654.494382,-0.077961085,0.159723789,"977,000",0,-0.092850511,821.4285714,-0.04660357,0.349196429,"$1,280K",6.70%,25.80%,,,,14,-12.50%,133.30%,1,0.857142857,0.19047619,,"41,884",7,1.333333333,,90,,,,-1,1,0.875,0.051470588,0.075
San Francisco,4/5/2020 14:45,,"San Francisco, CA",6/1/2013,8/31/2013,All Residential,"San Francisco, CA - Duboce Triangle",Neighborhood,FALSE,California,CA,773,Value,14,0,0,1.071790922,-4.00%,1.20%,12,-20.00%,33.30%,5,150.00%,66.70%,15.5,3.5,0.5,648.6376576,-0.037774651,0.092657223,"1,394,000",0.12283528,0.744680851,740.0223643,-0.044483123,0.031603826,"$1,202K",-2.60%,21.90%,,,,8,-20.00%,-38.50%,1,1,0.666666667,0,"41,884",1,-0.666666667,-0.833333333,90,,,,-1,1,0.583333333,-0.083333333,0.027777778
San Francisco,4/5/2020 14:45,,"San Francisco, CA",8/1/2013,10/31/2013,All Residential,"San Francisco, CA - Glen Park",Neighborhood,FALSE,California,CA,1103,Value,15,0.153846154,0,1.136113383,3.90%,8.30%,7,16.70%,-46.20%,5,0.00%,25.00%,16,-5.5,2,703.5175879,-0.032502067,0.039381835,"1,099,000",0.182356105,0.160506864,417.1829822,-0.450841468,-0.383294722,"$1,010K",-11.50%,1.00%,,,,11,-8.30%,-8.30%,1,0.8,0.466666667,0.05,"41,884",5,0.666666667,0.25,90,,,,-1,1,0.714285714,-0.119047619,0.021978022
San Francisco,4/5/2020 14:45,,"San Francisco, CA",8/1/2013,10/31/2013,All Residential,"San Francisco, CA - Bayview",Neighborhood,FALSE,California,CA,154,Value,42,0.105263158,-0.066666667,1.067520753,0.70%,-3.00%,22,-8.30%,10.00%,10,-23.10%,-37.50%,15,0,-25,348.8839236,0.049274958,0.136719047,"505,000",-0.04985889,0.352074967,368.4210526,-0.089585666,0.405089502,$480K,-0.10%,41.20%,,,,27,-10.00%,-3.60%,1,0.571428571,-0.095238095,0.349206349,"41,884",7,-0.222222222,-0.222222222,90,,,,-1,1,0.782608696,0.032608696,0.182608696
San Francisco,4/5/2020 14:45,,"San Francisco, CA",9/1/2013,11/30/2013,All Residential,"San Francisco, CA - Telegraph Hill",Neighborhood,FALSE,California,CA,2700,Value,24,-0.04,0.142857143,1.005728813,-0.40%,-1.80%,18,-14.30%,50.00%,3,-40.00%,-40.00%,25,5,12,866.1209212,0,-0.049861103,"1,399,000",0.036296296,0.865333333,917.7103224,0.158243456,-0.082289678,"$1,020K",38.00%,-12.60%,,,,17,-10.50%,13.30%,1,0.6,0.266666667,0,"41,884",5,-0.166666667,0,90,,,,-1,1,0.5,0.023809524,0.083333333
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2013,1/31/2014,All Residential,"San Francisco, CA - Inner Sunset",Neighborhood,FALSE,California,CA,1355,Value,11,-0.214285714,0.1,1.069545804,-1.70%,4.70%,10,-33.30%,-9.10%,3,0.00%,0.00%,17,3,1,608.2608696,-0.013017299,0.346428399,"995,000",0.076839827,0.106785317,434.7457627,-8.47E-05,0.120955858,"$1,199K",19.90%,29.60%,,,,7,-12.50%,0.00%,1,0.5,0.5,0.5,"41,884",2,0,1,90,,,,-1,1,0.5,-0.166666667,-0.136363636
San Francisco,4/5/2020 14:45,,"San Francisco, CA",12/1/2013,2/28/2014,All Residential,"San Francisco, CA - Rincon Hill",Neighborhood,FALSE,California,CA,2277,Value,55,0.1,0.195652174,1.001681355,0.80%,2.10%,40,5.30%,48.10%,17,88.90%,21.40%,33,-1.5,-3,"1,013.30",0.065155443,-0.014587012,"899,000",0.023335231,-0.02494577,"1,003.20",-0.00502355,0.233748325,$938K,8.40%,13.10%,,,,39,39.30%,39.30%,1,0.714285714,0.047619048,0.047619048,"41,884",14,0.166666667,0.166666667,90,,,,-1,1,0.35,0.034210526,0.090740741
San Francisco,4/5/2020 14:45,,"San Francisco, CA",1/1/2014,3/31/2014,All Residential,"San Francisco, CA - Laurel Heights-Jordan Park",Neighborhood,FALSE,California,CA,1401,Value,7,0.4,0.166666667,1.074804964,4.70%,1.60%,4,0.00%,100.00%,4,300.00%,300.00%,15.5,-22,5,445.5973195,0.07405315,-0.300408095,"1,094,000",-0.212383009,0.454787234,544.3658138,-0.20368109,-0.134929632,"$1,750K",37.30%,118.80%,,,,6,100.00%,0.00%,1,,,,"41,884",,,,90,,,,-1,1,1,0.25,0.5
San Francisco,4/5/2020 14:45,,"San Francisco, CA",1/1/2014,3/31/2014,All Residential,"San Francisco, CA - Presidio Heights",Neighborhood,FALSE,California,CA,2197,Value,19,0.357142857,-0.136363636,1.03775066,2.40%,3.00%,8,-27.30%,-20.00%,4,-20.00%,-20.00%,8.5,-19.5,-9.5,900.621118,-0.086809055,0.035629412,"1,995,000",-0.037394451,0.193538738,"1,020.98",-0.012703821,0.170157053,"$1,733K",13.60%,-37.00%,,,,16,100.00%,14.30%,1,0.888888889,0.222222222,0.222222222,"41,884",9,2,0.5,90,,,,-1,1,0.75,0.113636364,0.45
San Francisco,4/5/2020 14:45,,"San Francisco, CA",1/1/2014,3/31/2014,All Residential,"San Francisco, CA - Rincon Hill",Neighborhood,FALSE,California,CA,2277,Value,66,0.2,0.222222222,1.045204836,4.40%,4.00%,42,5.00%,55.60%,17,0.00%,21.40%,16,-17,1.5,"1,037.04",0.023423423,0.00453333,"899,000",0,-0.1001001,"1,017.60",0.014352238,0.13031605,"$1,074K",14.60%,24.90%,,,,60,53.80%,27.70%,1,0.666666667,-0.047619048,0.016666667,"41,884",21,0.5,0.05,90,,,,-1,1,0.5,0.15,0.12962963
San Francisco,4/5/2020 14:45,,"San Francisco, CA",1/1/2014,3/31/2014,All Residential,"San Francisco, CA - Lakeshore Acres",Neighborhood,FALSE,California,CA,555982,Value,10,0.111111111,1,1.072208944,2.40%,0.60%,5,0.00%,150.00%,4,100.00%,,15.5,-15.5,4.5,562.0467365,-0.073854434,0.07394161,"1,099,000",0.085968379,0.294464075,647.5903614,0.050047648,0.100770473,"$1,095K",1.90%,22.30%,,,,9,50.00%,80.00%,1,0.666666667,0,0.333333333,"41,884",3,0,0,90,,,,-1,1,0.6,0,-0.4
San Francisco,4/5/2020 14:45,,"San Francisco, CA",1/1/2014,3/31/2014,All Residential,"San Francisco, CA - Fairmount",Neighborhood,FALSE,California,CA,113046,Value,18,0.2,0.636363636,1.115356447,4.40%,-1.80%,13,8.30%,85.70%,8,700.00%,700.00%,13.5,0.5,-10.5,513.9705882,-0.059472551,-0.241446846,"959,000",-0.19748954,-0.036180905,673.4090046,-0.114061203,-0.182148831,"$1,320K",3.10%,67.10%,,,,17,41.70%,88.90%,1,1,0.4,0.25,"41,884",2,-0.6,-0.5,90,,,,-1,1,0.615384615,0.198717949,-0.098901099
San Francisco,4/5/2020 14:45,,"San Francisco, CA",1/1/2014,3/31/2014,All Residential,"San Francisco, CA - Cayuga",Neighborhood,FALSE,California,CA,113044,Value,13,0.625,0.625,1.117568029,1.30%,6.20%,5,25.00%,-50.00%,4,0.00%,100.00%,13,0.5,-8,521.2158595,0.113053014,0.230938332,"668,000",0.06200318,0.113426119,544.137931,0.103944085,0.293001024,$725K,-3.50%,25.50%,,,,11,57.10%,120.00%,1,1,0,0,"41,884",5,4,4,90,,,,-1,1,0.8,0.05,0
San Francisco,4/5/2020 14:45,,"San Francisco, CA",1/1/2014,3/31/2014,All Residential,"San Francisco, CA - Lower Haight",Neighborhood,FALSE,California,CA,1570,Value,15,0,0.25,1.12161829,-3.50%,6.70%,10,42.90%,0.00%,3,50.00%,50.00%,13,1,-3,711.8055556,0,0.115078197,"949,500",-0.120018536,0.159340659,833.3333333,-0.058451027,0.114718615,"$1,135K",-20.60%,51.60%,,,,12,20.00%,71.40%,1,0.666666667,-0.333333333,-0.333333333,"41,884",3,0,2,90,,,,-1,1,0.8,-0.057142857,0.2
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2014,4/30/2014,All Residential,"San Francisco, CA - Polk Gulch",Neighborhood,FALSE,California,CA,111228,Value,19,0,-0.05,1.072132919,1.00%,2.80%,16,77.80%,60.00%,6,200.00%,50.00%,21,6,10,776.6875981,-0.065530372,-0.151727515,"899,000",-0.138063279,-0.181983621,"1,056.57",-0.053025937,0.173941048,"$1,143K",1.20%,-4.60%,,,,15,-6.30%,-21.10%,1,,,,"41,884",,,,90,,,,-1,1,0.5,0.166666667,-0.4
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2014,5/31/2014,All Residential,"San Francisco, CA - Peralta Heights",Neighborhood,FALSE,California,CA,114280,Value,14,0.4,-0.222222222,1.187978401,4.40%,4.80%,7,0.00%,-30.00%,2,100.00%,-66.70%,15,-6,2.5,676.977088,0.140171938,-0.017108579,"897,000",0,-0.27719581,"1,034.19",0.501487346,0.240473051,$950K,0.00%,-28.60%,,,,10,66.70%,-28.60%,1,1,0.5,0.2,"41,884",5,1.5,0,90,,,,-1,1,1,0.142857143,0.1
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2014,5/31/2014,All Residential,"San Francisco, CA - Southeast San Francisco",Neighborhood,FALSE,California,CA,92518,Value,456,0.067915691,-0.048016701,1.11858806,1.50%,3.20%,297,10.40%,0.70%,120,26.30%,-17.20%,14.5,0.5,0.5,588.0984791,0.039568019,0.178685294,"789,000",0.053404539,0.223255814,648.8991889,-0.020930146,0.258350491,$862K,7.00%,32.60%,,,,353,11.40%,-6.90%,1,0.641509434,0.010441473,0.036670724,"41,884",106,0.029126214,-0.14516129,90,,,,-1,1,0.791946309,0.044734413,0.068973336
San Francisco,4/5/2020 14:45,,"San Francisco, CA",4/1/2014,6/30/2014,All Residential,"San Francisco, CA - Candlestick Point State Recreation Area",Neighborhood,FALSE,California,CA,115516,Value,6,0,-0.454545455,0.994659184,-0.10%,-1.90%,3,-25.00%,-57.10%,3,0.00%,-25.00%,24,-24,8,483.6915423,0,0.096726784,"785,000",0.509940603,0.847058824,481.9168174,-0.016464105,0.330591109,$520K,2.10%,48.60%,,,,3,0.00%,-57.10%,1,0,,-1,"41,884",2,,1,90,,,,-1,1,0.333333333,0.083333333,-0.380952381
San Francisco,4/5/2020 14:45,,"San Francisco, CA",4/1/2014,6/30/2014,All Residential,"San Francisco, CA - Cow Hollow",Neighborhood,FALSE,California,CA,629,Value,17,-0.055555556,0.133333333,1.0627229,-2.60%,-9.40%,10,0.00%,42.90%,4,0.00%,0.00%,10,2,-2,"1,363.55",0.308120356,0.584772018,"4,695,000",0.261249161,0.960334029,"1,222.64",0.079588293,0.107046312,"$2,260K",-8.30%,32.30%,,,,15,-6.30%,36.40%,1,0,-1,-0.8,"41,884",3,-0.571428571,-0.4,90,,,,-1,1,0.5,0,-0.357142857
San Francisco,4/5/2020 14:45,,"San Francisco, CA",7/1/2014,9/30/2014,All Residential,"San Francisco, CA - Ashbury Heights / Parnassus",Neighborhood,FALSE,California,CA,94,Value,26,0.130434783,0.083333333,1.036046421,-2.00%,-6.80%,20,0.00%,11.10%,7,600.00%,16.70%,14,0,1,830.6606799,0.064659561,0.032515633,"1,395,000",-0.202401372,0.1625,938.9235412,-0.02558243,0.045677999,"$1,913K",0.00%,47.10%,,,,21,10.50%,10.50%,1,1,0.285714286,0.5,"41,884",4,-0.428571429,0,90,,,,-1,1,0.65,-0.05,-0.238888889
San Francisco,4/5/2020 14:45,,"San Francisco, CA",8/1/2014,10/31/2014,All Residential,"San Francisco, CA - Fairmount",Neighborhood,FALSE,California,CA,113046,Value,23,0.095238095,0.15,1.201641837,7.70%,5.60%,13,30.00%,-35.00%,4,-63.60%,0.00%,15,-5,2,718.1490385,-0.044800047,0.01981666,"1,195,000",0,0.099861942,834.119683,0.060027097,0.074671052,"$1,405K",17.60%,9.50%,,,,19,-5.00%,35.70%,1,0.3,-0.366666667,-0.2,"41,884",10,0.666666667,1.5,90,,,,-1,1,0.846153846,0.146153846,-0.003846154
San Francisco,4/5/2020 14:45,,"San Francisco, CA",8/1/2014,10/31/2014,All Residential,"San Francisco, CA - Pacific Heights",Neighborhood,FALSE,California,CA,2074,Value,94,0.175,-0.030927835,1.067659334,0.50%,0.80%,52,8.30%,6.10%,38,22.60%,31.00%,15,0,1,940.0275107,-0.048803846,0.053143668,"1,795,000",0,0.237931034,"1,031.55",0.003977653,0.117746205,"$1,810K",8.50%,41.40%,,,,81,20.90%,17.40%,1,0.565217391,0.045217391,-0.138486312,"41,884",23,-0.08,-0.148148148,90,,,,-1,1,0.673076923,-0.014423077,0.020015699
San Francisco,4/5/2020 14:45,,"San Francisco, CA",8/1/2014,10/31/2014,All Residential,"San Francisco, CA - Northeast San Francisco",Neighborhood,FALSE,California,CA,119055,Value,243,0.061135371,-0.15625,1.046083071,0.10%,2.30%,148,-2.00%,-4.50%,88,46.70%,-17.00%,15,0,-1,929.4578537,0.008593664,0.072859923,"984,000",0.099441341,0.026068822,964.8567315,0.001038859,0.162665842,$895K,-10.50%,-5.20%,,,,170,4.30%,-20.20%,1,0.512195122,-0.092456041,0.021286031,"41,884",41,-0.046511628,-0.254545455,90,,,,-1,1,0.675675676,0.044096728,0.117983368
San Francisco,4/5/2020 14:45,,"San Francisco, CA",9/1/2014,11/30/2014,All Residential,"San Francisco, CA - Parkside",Neighborhood,FALSE,California,CA,2103,Value,49,-0.140350877,0.020833333,1.135533909,-0.40%,6.30%,35,-20.50%,25.00%,8,-33.30%,-27.30%,15,-1,-2,544.7272727,-0.077998653,0.004470558,"844,000",0.056320401,0.06163522,644.7126437,0.042023362,0.159696524,$950K,-2.80%,11.70%,,,,34,-12.80%,-2.90%,1,0.3,-0.233333333,-0.144444444,"41,884",10,-0.333333333,0.111111111,90,,,,-1,1,0.8,-0.040909091,0.05
San Francisco,4/5/2020 14:45,,"San Francisco, CA",9/1/2014,11/30/2014,All Residential,"San Francisco, CA - Lower Nob Hill",Neighborhood,FALSE,California,CA,1572,Value,19,0.055555556,-0.424242424,1.076143667,1.60%,3.60%,13,-7.10%,30.00%,2,-60.00%,-81.80%,13,-0.5,-1,815.4362416,0.113010507,0.005595873,"557,000",0,-0.148318043,767.2422843,-0.016696894,-0.053590026,$612K,2.10%,15.50%,,,,15,-11.80%,-46.40%,1,0.6,-0.15,0.6,"41,884",5,0.25,-0.166666667,90,,,,-1,1,0.769230769,0.054945055,-0.030769231
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2014,1/31/2015,All Residential,"San Francisco, CA - Lower Pacific Heights",Neighborhood,FALSE,California,CA,1574,Value,12,-0.142857143,1,1.069352253,1.70%,0.60%,9,0.00%,12.50%,3,50.00%,,16,0,-1.5,787.2103387,-0.003718316,0.018581725,"925,000",-0.420062696,-0.010165864,919.384058,-0.02531083,0.375368527,"$1,015K",-36.60%,1.20%,,,,9,28.60%,350.00%,1,0.5,0,0.166666667,"41,884",2,-0.5,-0.333333333,90,,,,-1,1,0.777777778,0,-0.097222222
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2014,1/31/2015,All Residential,"San Francisco, CA - Southeast San Francisco",Neighborhood,FALSE,California,CA,92518,Value,393,-0.046116505,0.113314448,1.06153388,-2.30%,-2.90%,236,-21.60%,-5.60%,119,32.20%,1.70%,20,2,4.5,657.8001438,0.031496641,0.206835675,"880,000",0.106918239,0.258941345,681.60299,0.023810819,0.202099819,$865K,1.80%,17.10%,,,,229,-5.40%,4.60%,1,0.584415584,0.37012987,-0.036274071,"41,884",77,0.375,0.327586207,90,,,,-1,1,0.652542373,-0.081676896,-0.071457627
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2014,1/31/2015,All Residential,"San Francisco, CA - South Beach",Neighborhood,FALSE,California,CA,2560,Value,135,-0.117647059,-0.123376623,1.004932643,-0.80%,-0.40%,86,-25.20%,-27.70%,40,42.90%,42.90%,24,4,-4,"1,118.40",0.069821813,0.18004094,"1,200,000",0.142857143,0.277275146,"1,070.04",0.0334887,0.14091821,"$1,038K",8.10%,13.40%,,,,73,-12.00%,-20.70%,1,0.6,0.330769231,0.013793103,"41,884",20,-0.230769231,-0.310344828,90,,,,-1,1,0.441860465,-0.079878665,0.013289037
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2014,1/31/2015,All Residential,"San Francisco, CA - Ingleside",Neighborhood,FALSE,California,CA,1347,Value,14,-0.263157895,-0.391304348,1.099157171,-1.00%,6.80%,9,-30.80%,-35.70%,5,0.00%,-37.50%,33,14,12.5,491.4263323,-0.080945211,0.06518804,"685,000",0.02625874,-0.053213545,598.6206897,0.013050398,0.171142727,$650K,-18.80%,-5.20%,,,,5,-37.50%,-58.30%,1,,,,"41,884",,,,90,,,,-1,1,0.666666667,-0.025641026,0.166666667
