RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
417496,Mission Terrace,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1362,289585,289902,291619,292270,293218,292889,293500,294070,294769,296208,298045,301174,303532,306366,307673,312012,316456,323167,328890,335043,340947,345392,350093,353966,359946,363775,367844,369555,372411,375745,379303,382257,385243,389529,394356,398763,402140,409222,416245,424662,429717,434111,439160,447180,458536,470953,480426,488928,495640,503110,511622,520516,533176,545836,558884,568295,574432,577512,582948,590998,602307,610077,614204,615386,610497,607839,603846,603727,602500,604742,605948,606316,604937,608843,617510,628606,643105,653220,663319,668477,674852,675941,680796,686163,693367,691536,685836,680944,681007,681372,682212,686337,694683,710452,724164,736284,745356,757701,772460,785773,796996,812775,830566,847650,861177,870793,883136,891456,900248,907416,917912,930397,936892,943487,947764,950655,950470,949355,946092,946599,948218,957401,961860,962707,963757,960913,956449,952716,953441,955508,960584,963976,968715,963639,963124,961852,963703,961695,957182,954672,945100,935777,918968,910051,901024,895595,878430,859913,843980,836436,829861,817239,805454,793386,778001,760362,739889,727040,719271,719034,711681,703670,699344,703399,711108,716916,728751,736440,750304,757606,767387,760611,759808,752927,748723,739389,728084,717305,703352,694519,684489,676685,664075,659469,653773,653673,655018,658337,662888,666603,678284,686484,692086,689401,694703,708723,728477,747028,757961,762933,767721,775652,781098,791658,803831,828699,852427,869216,878806,879965,883350,890823,907514,919489,926907,928146,936595,947539,952761,958500,959491,970107,981637,1000075,1004929,1017155,1036448,1064231,1082385,1083691,1088781,1099331,1119524,1136590,1145092,1142109,1145373,1148249,1145370,1129711,1111806,1104702,1099267,1088307,1075592,1069535,1077708,1098844,1124893,1144612,1154248,1163290,1178831,1200297,1217321,1234127,1252642,1266769,1275336,1281658,1281931,1282693,1287889,1303855,1326697,1339464,1361092,1383494,1403854,1433039,1450372,1461355,1444575,1444824,1446819,1452682,1441549,1437657,1429765,1424404,1421522,1414615,1417298,1423997,1454482,1474890,1496119
417527,Silver Terrace,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1542,213679,213023,213088,212933,213675,214293,216100,217710,219454,219992,220452,221134,221921,224460,226628,229702,231058,232355,231913,232853,233960,237189,240467,243541,246949,249372,251326,252784,255937,260159,265318,268459,271214,273671,276707,280864,284175,288092,291290,294251,296691,299308,301086,304746,309553,315578,320574,324993,329402,335150,343466,354250,364032,372613,383827,395459,406958,414584,421005,425610,429385,431120,432011,431445,433342,435930,435757,433789,429686,427917,426916,426980,430884,437990,446041,452156,456514,461085,465627,469057,473536,479406,488181,498121,504853,507399,508685,512341,517658,520765,524510,530529,539350,548989,556321,562789,567999,574205,581008,587406,593238,600649,609082,617921,625012,631683,641091,648664,656981,663319,669976,677168,684443,692814,701391,705264,709240,709934,707949,707214,707472,713414,717929,719955,719946,719575,719272,721428,724282,725654,728587,730996,736871,738025,738923,741514,745484,746169,739270,733932,724245,719514,711316,706983,699684,689629,675297,655613,638376,627159,618623,606515,590344,575558,561257,547888,533093,524655,519345,520315,515058,508086,506254,510792,521719,526521,531968,533144,536464,536940,540827,537512,538711,535878,533385,527276,521478,517792,512452,507993,505227,501637,493368,489029,485295,485260,481747,478287,473704,471040,475579,481912,485790,487558,490565,497537,507866,521477,536999,550381,563408,579950,588803,598302,607926,626341,650745,668902,683039,688424,694411,699360,709463,714257,721172,725571,734979,742573,740869,745037,746175,751477,753145,763081,769835,773049,782815,797725,808053,808920,815682,826786,841043,851668,856935,859339,862092,880039,886929,887252,880018,881193,877917,866995,853340,854687,866991,880838,888398,884338,881335,879742,893580,907193,926491,944392,967553,978046,978927,983527,992727,1000255,1004494,1008232,1006060,1006229,1020206,1041821,1053235,1059532,1065955,1076863,1081007,1102896,1117406,1135752,1144900,1159238,1160043,1158090,1163630,1178564,1197369,1210884,1229742,1237485,1253890
274872,Oceanview,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1636,240994,241040,241260,241246,241188,241925,243236,243751,244071,245131,246914,249534,251262,253065,254702,257028,260427,262708,264884,268403,273226,276876,279901,281850,284520,287431,291135,294734,297040,300269,303169,306542,308143,310188,312012,315244,320097,324213,328338,333439,338984,343930,347872,351683,357042,363586,371434,378969,384587,389529,393760,396743,402554,409097,418408,427195,438462,449904,459133,464487,468425,473427,481947,490902,497453,501732,503780,505613,503333,500702,499183,502634,510408,521797,530691,536992,542854,549194,554855,558682,563885,570049,578438,584901,589518,587288,587656,591554,598045,601916,605633,613685,623585,635357,644133,653745,661217,670997,678020,684995,690332,701451,715697,729189,739898,747749,759529,768947,779180,787630,797960,807140,815165,822667,829750,832545,835920,837170,834679,831346,828971,832797,836197,838787,841131,840249,836227,832841,835577,840566,850085,856593,864493,863544,862085,860862,859615,857728,850862,849072,835075,818565,794703,782954,773020,770786,760914,748732,734201,721992,712189,699351,688282,680370,670400,657994,642972,630155,623378,618616,613443,607979,609868,610881,616872,622002,632933,637445,638519,636279,636605,633473,634340,632550,628843,624115,617803,610321,601754,596161,595177,590525,581714,575071,570189,570418,568500,570521,572083,576219,581250,587768,592204,596796,602164,613160,623093,632288,641369,645904,651892,658748,667310,676835,687691,705351,726004,741364,753114,759449,764367,771219,781503,787584,791136,792301,796057,799907,798615,799512,802023,809970,820416,834734,839653,843910,852129,865756,880460,883456,894876,907011,924506,936642,942145,938012,941289,950084,952906,946264,933068,934802,936042,941811,942969,947309,958199,977464,995000,1010110,1020177,1034268,1051008,1071845,1079716,1076418,1068674,1070114,1074961,1083937,1091793,1098460,1110876,1133479,1154065,1162268,1174889,1192134,1218533,1236591,1248609,1251585,1247044,1245929,1241068,1230707,1223446,1219401,1218699,1219476,1216894,1216032,1216567,1220369,1230878,1240784,1252790
116918,North Beach,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785599,1819950,1862780,1935726,2003743,2055304,2104430,2153219,2194562,2227376,2255521,2281311,2309043,2330554,2335885,2336825,2333606,2341501,2346453,2357153,2394413,2447032,2494299,2535811,2581813,2634859,2668705,2702328,2751374,2826334,2887189,2916855,2905829,2873479,2849325,2824086,2780004,2730805,2717767,2722122,2714284,2689601,2698177,2717538,2715508,2713624,2710533,2724488,2724685,2732528,2751781,2769048,2763698,2704949,2617972,2550829,2543420,2536949,2543745,2537915,2566805,2583938,2591592,2602563,2634929,2703782,2794380,2877854,2960923,3019125,3041597,3040410,3038823,3066538,3088241,3100159,3108176,3117578,3120376,3120103,3096394,3094308,3112432,3153038,3177978
227971,Lone Mountain,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1693,483540,489826,493084,497197,500086,503252,505469,510552,512773,516532,526639,534037,538179,533529,533272,535967,542402,551105,559775,563938,569571,567854,567695,565413,569654,579682,591174,593811,593148,587745,589917,595313,607221,627524,643414,656943,664595,673534,683823,700749,721286,745387,758854,767189,773114,783921,795297,806765,818611,833009,844695,861765,874725,890011,905567,926889,946848,957435,975180,992875,1013148,1015523,1016118,1007194,1000224,992928,989186,993109,990384,992001,974300,957946,943139,946007,955985,965934,978254,986464,994610,993335,996379,994929,1011256,1031322,1046287,1044404,1034933,1033025,1041789,1050926,1062744,1066672,1069914,1080674,1093256,1108005,1123864,1151861,1185464,1219937,1234912,1251134,1258921,1287411,1324247,1362661,1395068,1418911,1436505,1447839,1453507,1462075,1480760,1506499,1534782,1542640,1544192,1536844,1528304,1516808,1518705,1537366,1561304,1574069,1574430,1565212,1554339,1553865,1553581,1556914,1563655,1577323,1589965,1580670,1572771,1560225,1559547,1558968,1574341,1591566,1601262,1604040,1600003,1595090,1576000,1568467,1553845,1549291,1540951,1540678,1530633,1525463,1517003,1511300,1488847,1475348,1469413,1473643,1477193,1479810,1475405,1462975,1441412,1412697,1401054,1396524,1412958,1410607,1410263,1395824,1391162,1382369,1385651,1386859,1396046,1396313,1387391,1372926,1361047,1367284,1377796,1389025,1382335,1370641,1351583,1340735,1344672,1358228,1372880,1382766,1397563,1406220,1400777,1386820,1391782,1419525,1463057,1504078,1519576,1525408,1526780,1541507,1544946,1557644,1583791,1632760,1668697,1685727,1687410,1690131,1695923,1712779,1745789,1778043,1804380,1807343,1823249,1840385,1865892,1888050,1907624,1923522,1950871,1985774,2007815,2011041,2036492,2082781,2113041,2116833,2116545,2144308,2171648,2197731,2212900,2198658,2201460,2222485,2237447,2240310,2234106,2245999,2257604,2246209,2247314,2252389,2255335,2287029,2300753,2321016,2317791,2317479,2319455,2319903,2320144,2307604,2301101,2317298,2365440,2407846,2424692,2422089,2421844,2451260,2492123,2536995,2576916,2634254,2686270,2713959,2707803,2699180,2695313,2724201,2756262,2781065,2786483,2783741,2785713,2784789,2781067,2781566,2789833,2795057,2811536,2808357,2804954
415247,Sunnyside,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,2258,335896,332372,330828,328469,328178,327774,328195,328749,328957,329757,332362,337856,341807,346426,349333,354331,357963,363353,368152,372878,379486,387113,394420,399476,403034,407419,411809,416826,419594,422370,425974,431711,436635,438993,442466,446137,452260,454871,459718,464764,474862,483383,493071,501912,511159,522797,530536,538260,544596,552943,561788,572288,584827,597549,607556,619398,634341,646940,660092,670603,680454,691016,693819,692864,683052,677473,673873,667094,655888,649278,644058,643502,641212,644402,653977,666122,678969,687565,694227,702213,710749,715648,722350,726817,734794,732698,729912,725139,727106,727346,730156,733408,740253,749802,756757,766101,773874,786865,798967,813890,825724,842757,858449,874940,887734,897230,910788,920414,929027,936547,943926,952605,955348,959769,965102,968142,970999,973105,972698,969198,967527,968021,967228,957952,952893,948499,942562,938127,936551,938729,941402,946814,955225,958285,964921,974226,987065,990771,989115,989131,986877,988017,982848,984083,982295,985974,978049,968546,954634,948626,950382,947976,941372,928995,917771,905563,888360,875207,870848,874551,873511,869018,867083,866911,871231,868106,873249,871333,877657,875516,876376,867353,870797,874062,873228,866901,860540,860546,855619,854881,853858,852002,842990,838636,829616,823334,814922,811406,806981,806476,812230,820149,820868,823406,830443,842456,854908,866892,884953,900661,915082,926823,933530,941273,953188,972786,994633,1010414,1018440,1019573,1013808,1013349,1025921,1041189,1054098,1055430,1061313,1068238,1068704,1073530,1089014,1117961,1144930,1169593,1175997,1186055,1200750,1231065,1261407,1274612,1297191,1321826,1343417,1351697,1363491,1382346,1418260,1444368,1461485,1467879,1458045,1459598,1451840,1439455,1422012,1417309,1426799,1433957,1430585,1425748,1424761,1420595,1434779,1455196,1481443,1507672,1538969,1568102,1577219,1587714,1588858,1600554,1610658,1641942,1662156,1673933,1682269,1687900,1688674,1688303,1708132,1715671,1712686,1702863,1701268,1695523,1685484,1676230,1668313,1663990,1662589,1660919,1651429,1650164,1662867,1676203,1684580
268382,Outer Mission,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,2306,286637,287165,287584,287627,286256,285201,285489,285905,286657,288019,287753,289068,290552,291554,292145,293531,298041,301928,304496,307210,310731,313470,318874,321489,325310,328666,333836,339050,342524,347070,350932,354669,356633,359542,362207,366948,371626,376067,380431,385256,390863,396724,403478,410806,418060,424223,428374,433615,440077,447112,453402,458868,466233,472924,481426,489997,501548,514992,528343,537287,542132,545639,549657,551943,552818,555593,557167,558086,555140,553124,551552,554454,559320,569518,578580,589294,598832,605033,610330,614036,619622,621702,625966,629334,633878,631287,631641,633854,638702,642043,643503,649516,657908,671588,682737,693034,700836,710534,717632,723838,728226,738965,753887,767018,777278,785189,797414,805824,817206,828420,841479,853882,865714,876926,886149,890576,893928,892684,887541,884428,882262,883598,886164,883814,883104,878703,876164,874412,875698,877728,883703,887099,890835,886967,883336,882094,876688,869800,854371,846776,832091,821060,803406,795072,786631,785441,774360,762779,752267,743730,739290,726539,714725,701810,688988,676868,661159,645674,635731,630958,625247,619926,617161,617869,624938,631028,640294,639305,638230,637198,639665,633375,627745,621581,618710,615538,608510,602926,596060,593327,592680,588474,579800,576432,575194,576858,573337,572819,573674,574361,576875,581070,584458,586644,589859,597272,606524,615850,627102,633719,639151,645592,651500,662286,676186,698041,722440,740751,755610,762112,765168,767666,776792,786347,796321,799452,800662,800591,797977,798075,796942,802841,813818,832042,840004,842975,848362,858875,870330,871450,876706,884292,896518,906634,908785,900255,900150,907456,912035,907762,904336,911038,915299,915456,913571,912548,923381,942583,956884,966633,969767,978258,980937,990442,998750,1007020,1010255,1022986,1026630,1031514,1027130,1024602,1029671,1047205,1070727,1079871,1090608,1102844,1128504,1136226,1145233,1149712,1166228,1181631,1187374,1181150,1176299,1178632,1181155,1183936,1179711,1185084,1191827,1200015,1204918,1211072,1222611
417522,Panhandle,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,2313,536361,539274,543881,548759,556441,560479,563007,561922,568778,579275,593698,602329,610552,617654,622435,630322,633871,646051,660764,680857,687928,685107,680991,687935,697672,697738,697697,695062,694592,687653,679370,677268,677399,685650,691998,695115,696950,709135,725911,736859,747644,767605,797214,815543,831154,846076,862327,877308,887354,900368,912182,933221,954609,959167,956193,961066,983934,1003825,1024501,1040021,1058923,1057623,1047707,1024650,1003580,997660,994707,992470,972761,959393,941816,932075,921003,924423,929851,938005,942160,946189,950475,954586,956369,956608,961357,966201,968435,964346,964588,976152,990935,1002096,1004768,1002220,1005015,1005228,1011330,1018065,1030846,1047296,1065326,1074114,1078164,1071126,1075149,1089940,1116134,1146426,1172582,1192581,1207069,1219297,1229771,1243350,1258379,1286752,1312655,1318944,1314391,1298425,1279952,1255428,1237344,1225571,1216556,1207662,1205567,1201316,1192300,1186269,1178342,1177046,1180871,1195997,1211383,1222633,1228115,1227410,1212931,1198042,1189208,1200813,1211027,1216154,1209324,1203491,1198272,1192620,1190691,1192482,1198579,1195012,1172582,1146764,1125933,1129590,1130913,1132322,1122940,1120853,1116279,1114943,1118960,1137732,1175770,1193741,1210228,1199612,1208181,1207177,1216995,1217582,1221144,1215820,1214424,1209027,1205915,1212473,1214668,1217049,1206882,1207711,1210279,1214840,1205218,1201793,1191905,1190417,1195182,1202278,1211447,1218082,1234184,1246319,1255047,1260268,1286985,1323657,1373572,1413692,1431777,1437154,1440383,1470049,1486226,1510972,1530501,1571692,1601091,1617274,1622424,1627739,1637878,1664246,1706034,1733793,1767217,1781686,1814448,1827518,1845672,1859639,1874244,1887373,1909418,1938224,1955239,1963973,1984922,2015349,2040779,2054981,2072463,2094937,2114795,2127671,2135469,2123973,2129039,2150205,2162839,2172108,2161095,2172501,2169696,2171908,2165944,2182101,2194971,2223738,2227495,2228711,2224038,2228973,2241814,2248900,2248544,2249507,2265550,2286208,2313109,2326287,2340272,2349107,2366713,2397254,2432162,2451735,2487436,2529475,2582096,2606907,2617694,2631478,2638836,2650791,2658823,2663268,2660370,2667873,2670249,2666841,2649693,2648342,2655651,2665028,2683832,2701940,2720000
417524,Buena Vista,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,2354,365489,367501,369497,372124,374258,374189,372276,372593,375462,379434,381656,381998,382294,387047,391499,395623,398087,405453,415056,421716,423423,424515,428310,435563,443038,441740,441331,438534,442705,446497,453537,461371,471225,479720,489790,497336,504047,514371,525925,544083,557712,564900,566372,565969,568847,572614,578190,587048,598703,613823,627480,635910,641957,653830,671972,690245,703690,716072,724359,727034,726377,723057,721943,720414,720118,724486,720684,723042,724181,730946,735484,739385,740014,742853,744439,751768,761663,764436,771483,769533,770899,768183,770982,776388,785489,785503,786230,782569,784295,785361,786968,792218,797520,800312,801245,808561,819704,837760,849450,861226,861782,865437,869842,878632,887576,898260,912762,915788,909519,901452,904451,913052,923126,935999,948892,956817,961577,965397,963266,960671,963964,973604,977600,975579,975456,974704,973239,971802,975113,979183,985640,998043,1016354,1027944,1041067,1049667,1058856,1063243,1063740,1068348,1064550,1066252,1065758,1074062,1074629,1076974,1069935,1067703,1072889,1082993,1093828,1099850,1108346,1112211,1107563,1097541,1088679,1084654,1089984,1096561,1092270,1077336,1064112,1054708,1056881,1056777,1070704,1073938,1080645,1081790,1085677,1081542,1084342,1096272,1117272,1129490,1127697,1119607,1108375,1106796,1105596,1098204,1082384,1075103,1066911,1061644,1056993,1064097,1075145,1089154,1111652,1135674,1148375,1165338,1189562,1223396,1252630,1276448,1282894,1278250,1274228,1293338,1305873,1319414,1338257,1367157,1391230,1402990,1420296,1441463,1463587,1493470,1529819,1546044,1554403,1557352,1578187,1597433,1615129,1632623,1647894,1659247,1676472,1707305,1737032,1774101,1815307,1859498,1890021,1908720,1943362,1986259,2037630,2088921,2143471,2171088,2201714,2238467,2269350,2288103,2294169,2318481,2323923,2316525,2300916,2303663,2323819,2355774,2379009,2380045,2388191,2398713,2431216,2467784,2514568,2565810,2617883,2661631,2685040,2716605,2739963,2763304,2786323,2841060,2889421,2908619,2934904,2989254,3046760,3080177,3090812,3107559,3119372,3170222,3210555,3240430,3257053,3292522,3321640,3329807,3338091,3368440,3425640,3471502,3529190,3560980,3600801
417507,Ingleside Heights,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,2543,267954,265440,265368,264416,262431,261426,261461,262419,262613,263167,262506,264906,266191,269991,270543,274268,278828,283417,286688,289607,294011,299114,303854,308056,312453,315651,320340,323160,328639,332513,336868,339765,342750,344516,346994,349910,357242,363710,370398,374990,378822,382336,386802,393418,400852,408609,415577,423655,426435,429895,431857,437006,442202,450684,461410,472836,485518,498583,508745,512048,513877,517627,523400,530783,538084,542792,541960,539329,533655,528632,524684,528380,538187,548650,557832,562364,566907,570142,574152,576926,581109,586139,595656,603768,606380,603757,604022,609596,615688,619040,621919,629200,638306,648848,654989,660711,670403,682587,691425,697791,703472,716825,735425,753084,767578,777705,793028,804646,813804,821665,832628,845269,854639,860920,861769,859405,858434,857416,851852,848515,847197,850539,852404,851650,856864,861729,868279,869860,871646,873254,880400,885632,894334,893626,895936,893291,889051,883263,873006,870749,864924,862257,850239,842699,829577,823665,805633,794047,781691,770876,758003,741613,726452,710665,692800,675251,658127,648269,644219,640483,627661,615259,614352,616009,622101,624160,633782,635941,637735,633859,635065,629512,632193,634719,634985,630921,621907,615886,609438,608554,609854,605520,594712,587900,585905,584644,579422,579346,583144,590497,597154,605282,609880,616998,626302,639165,648954,659266,669771,675349,678686,681514,683988,688559,696026,707456,721581,735824,749587,759554,766237,774232,790016,802979,815306,818472,824406,835126,841739,847182,848002,849320,856428,868973,873718,876954,883537,899688,910893,908494,913483,925135,943832,967184,980009,987358,987952,993450,989233,984147,982834,993646,999337,998355,994478,988240,988124,989096,998540,1009770,1030588,1047247,1059468,1070796,1080048,1082964,1083296,1092864,1112574,1139526,1161782,1172008,1175805,1183497,1203104,1213018,1224924,1239100,1267523,1288222,1294577,1286324,1271087,1267223,1260867,1255806,1242886,1237363,1232780,1232009,1223512,1217468,1216240,1222869,1236185,1248017,1264577
417501,Lower Pacific Heights,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,2825,494451,496345,499337,502298,503773,501825,500764,502210,504237,504218,505488,506767,506462,498000,488163,480415,479829,485115,492982,497388,502727,509572,519120,528305,537639,550755,561950,573266,577724,582795,580787,580760,580991,585388,594650,601320,611883,623770,645618,660080,670668,676491,688405,701722,710628,719982,727619,743955,759951,775042,784644,800872,820843,842501,863656,893096,929426,958365,980776,991592,1005596,1022014,1041322,1053193,1066619,1073722,1086144,1081183,1075911,1070720,1061814,1055877,1039822,1025421,1000046,980178,956547,945105,929929,917748,899941,882237,880786,878368,878489,870071,873033,880859,892672,891740,885803,889042,901018,918154,920789,924075,928763,941942,953533,965600,979737,1001214,1027873,1047438,1055038,1065448,1088170,1121530,1151538,1169187,1178111,1181622,1182276,1199302,1215411,1238875,1269983,1296637,1312517,1302987,1298248,1304924,1326122,1344050,1363838,1365944,1368461,1360033,1344473,1326719,1318566,1332683,1349478,1359974,1362969,1360798,1358491,1356019,1357032,1358236,1365896,1376197,1383927,1397856,1411008,1431788,1441733,1462469,1483420,1501532,1509229,1522944,1538701,1550056,1544657,1532098,1521816,1510049,1500458,1486164,1469184,1457101,1462534,1479506,1494360,1507812,1523384,1523259,1510024,1500891,1513077,1521248,1536281,1542762,1538335,1505904,1466815,1435187,1417969,1417151,1428085,1435605,1425631,1417964,1394878,1383645,1380186,1396598,1422063,1436086,1461649,1476604,1488661,1490882,1501492,1523415,1555102,1584321,1604965,1617716,1630569,1657263,1661855,1676799,1694146,1734542,1770515,1798112,1826986,1847709,1865661,1891170,1933493,1980215,2041283,2087790,2126790,2147329,2168920,2191480,2215194,2251423,2288429,2319545,2313361,2301641,2294641,2308137,2337635,2360040,2395677,2435789,2485696,2519282,2557874,2589743,2653174,2721428,2753551,2763719,2744121,2755236,2747643,2731167,2703496,2717210,2729435,2753291,2745697,2733707,2736445,2744077,2777641,2807652,2841783,2879062,2911599,2916818,2929649,2947878,2969998,2977330,2989539,3037297,3075238,3089895,3110329,3165728,3237292,3284453,3285734,3274823,3262396,3271989,3286978,3289817,3293345,3298247,3301371,3278509,3248584,3243391,3268857,3297530,3330673,3355475,3370723
207518,South Beach,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4916177,4919777,4907588,4894343,4891612,4886072,4879927,4861095,4852413,4872702,4840041,4815855,4784274,4831591,4904333,4967549,5003298,5054804,5128045,5216024,5281946,5299231,5384552,5456802,5538613,5464965,5382841,5311324,5299288,5265767,5203161,5164149,5162286,5171511,5203636,5229827,5265846,5316934,5319057,5329738,5290258,5325581,5373760,5413753,5385034,5333608,5288225,5267996,5231292,5180634,5198866,5229253,5321271,5322868,5326447,5335424,5410462,5476806,5461330,5415347,5439693,5499998,5519678,5489631,5422015,5389273,5343748,5286512,5193948,5101217,5049508,4997593,4892999
268201,Haight,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,3860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812405,820719,826252,843200,862719,886844,903551,919626,925346,929427,922603,919173,914436,911875,914895,913240,912569,902640,906291,902221,907522,911150,933465,950860,965649,980807,993676,1005372,1000583,996540,982172,981817,986261,998904,997327,992438,991417,984235,977031,972852,979765,988911,1003658,1015131,1028806,1032396,1046603,1062827,1081062,1099622,1115241,1133159,1153712,1178629,1202632,1226969,1233589,1239473,1243788,1255195,1266555,1286406,1311465,1331960,1340840,1350017,1347960,1339907,1332016,1338685,1345919,1346680,1339407,1326178,1313295,1304554,1293089,1279324,1267741,1268959,1283907,1298326,1305713,1315962,1326321,1324727,1315192,1299918,1304218,1297528,1302285,1298800,1301334,1297267,1299768,1293185,1283254,1280641,1280451,1281471,1276006,1280650,1284852,1279325,1263736,1244802,1230118,1224054,1230716,1236222,1243540,1252996,1256139,1267046,1268603,1288603,1300282,1315233,1324552,1333518,1328082,1324566,1325681,1332808,1343437,1339659,1329689,1312209,1301273,1304692,1299488,1291061,1289798,1292761,1295930,1299769,1310644,1330859,1357178,1384379,1420206,1439757,1465589,1494775,1531388,1573671,1606119,1623391,1615598,1611889,1635530,1650184,1656781,1653303,1671850,1690215,1699015,1702676,1710449,1722372,1753451,1777389,1777376,1787104,1801159,1849000,1880120,1910590,1943062,1971492,1999826,2025243,2062802,2107587,2168390,2240254,2306894,2337996,2355129,2376822,2427663,2479898,2542346,2599607,2627805,2647735,2642303,2616661,2588109,2571235,2575354,2568944,2532283,2497967,2474668,2478371,2491983,2495949,2498227,2500410,2506278,2527361,2554062,2579146,2578822,2576171,2570187,2573011,2586634,2586116,2594159,2612917,2661895,2699464,2723881,2769321,2855430,2941311,2975388,2965999,2951171,2962541,3007013,3031543,3040926,3032826,3035294,3025202,3003414,2984046,3004909,3049022,3088986,3118914,3119214,3129933
